review,rating,date,bank,source,sentiment_result,sentiment_label,sentiment_score,clean_review,themes
Is it even working these days? Please check it.,1,2024-07-04,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9892704486846924}",POSITIVE,0.9892704486846924,work day check,Other
"The app is essentially unusable, it asks to disable developer mode even when it is already disabled and crashes, sometimes it only works with wifi and sometimes only with data, or it crashes just because.......",1,2024-07-04,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9995259046554565}",NEGATIVE,0.9995259046554565,app essentially unusable ask disable developer mode disabled crash work wifi datum crash,Performance
Please make it functional.,5,2024-07-03,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9997920393943787}",POSITIVE,0.9997920393943787,functional,Other
its best app but its don't working in poor connection area so,5,2024-07-03,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9705930948257446}",NEGATIVE,0.9705930948257446,good app not work poor connection area,Other
Please Recover thank you,5,2024-07-02,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9997314810752869}",POSITIVE,0.9997314810752869,recover thank,Other
Best,5,2024-07-01,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9997941851615906}",POSITIVE,0.9997941851615906,well,Other
This app doesn't work,1,2024-06-30,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997921586036682}",NEGATIVE,0.9997921586036682,app not work,Other
Excellent app,5,2024-06-29,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9998356103897095}",POSITIVE,0.9998356103897095,excellent app,Other
"the app used to run fine, but now it takes like forever to even open the main dashboard and sometimes it just crashes on its own. you guys gotta step it up. we need this app to be way faster",1,2024-06-27,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9726090431213379}",NEGATIVE,0.9726090431213379,app run fine take like forever open main dashboard crash guy get to step need app way fast,Performance
the underrated app I've ever seen and ur banking system is Soo Idiocracy,1,2024-06-27,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9977184534072876}",NEGATIVE,0.9977184534072876,underrated app ve see ur banking system soo idiocracy,Other
It demands to disable developer option.,1,2024-06-27,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9994282126426697}",NEGATIVE,0.9994282126426697,demand disable developer option,Other
"It's been two months now, I cannot do any transaction using this app. It's really disappointing. I am using bank of Abyssinia currently because it's the nearest bank to my work place. The bank is turning to the worst bank in the country day by day. They always respond to customers that they are updating their system all year long, I think that's what they train their customer service operators to do.",1,2024-06-26,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9996359348297119}",NEGATIVE,0.9996359348297119,month transaction app disappointing bank abyssinia currently near bank work place bank turn bad bank country day day respond customer update system year long think s train customer service operator,Other
Open Open service,5,2024-06-25,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9997770190238953}",POSITIVE,0.9997770190238953,open open service,Other
አፑ በጣም አስቸጋሪ ሆኗል,1,2024-06-25,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.8616330027580261}",NEGATIVE,0.8616330027580261,,Other
ok,1,2024-06-24,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9997851252555847}",POSITIVE,0.9997851252555847,ok,Other
Its not working.,1,2024-06-24,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997856020927429}",NEGATIVE,0.9997856020927429,work,Other
"Riddled with crashes, cant use it anymore. Very frustrating!",1,2024-06-20,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9994331002235413}",NEGATIVE,0.9994331002235413,riddle crash not use anymore frustrating,Performance
Always error occured. The worst app ever,1,2024-06-20,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997997879981995}",NEGATIVE,0.9997997879981995,error occur bad app,Other
ከዚህ ትልቅ ባንክ የማይጠበቅ ድንዝዝዝዝ ያለ App.... ዛግግግ ነው ያረገኝ 😡😡😡,1,2024-06-20,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9611338376998901}",NEGATIVE,0.9611338376998901,app,Other
Excellent service,5,2024-06-18,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9998576641082764}",POSITIVE,0.9998576641082764,excellent service,Other
It's not convenient,1,2024-06-17,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9998067021369934}",NEGATIVE,0.9998067021369934,convenient,Other
meskelu Metku,5,2024-06-17,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.8474319577217102}",POSITIVE,0.8474319577217102,meskelu metku,Other
Verry nice,5,2024-06-17,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9997273087501526}",POSITIVE,0.9997273087501526,verry nice,Other
It has become the most unreliable mibile banking app ever.,1,2024-06-16,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.999081015586853}",NEGATIVE,0.999081015586853,unreliable mibile banking app,Other
Good,5,2024-06-14,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
"አኘልኬሽኑ በሁሉም ነገር ጥሩ ነዉ,ነገር ግን Network በጣም ነዉ እሚያስቸገረው",2,2024-06-13,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9465042948722839}",NEGATIVE,0.9465042948722839,network,Other
The poorest mobile banking I have seen in the industry. Is not stable to login and post transactions. Is not attractive. Error reports frequently.,5,2024-06-13,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9998160004615784}",NEGATIVE,0.9998160004615784,poor mobile banking see industry stable login post transaction attractive error report frequently,Login Issues
👍👍👍,5,2024-06-12,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.6970566511154175}",NEGATIVE,0.6970566511154175,,Other
Really Bank,5,2024-06-11,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9820581078529358}",POSITIVE,0.9820581078529358,bank,Other
I like the the bank of Abyssinia is the best first bank of Ethiopia,1,2024-06-11,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.999809205532074}",POSITIVE,0.999809205532074,like bank abyssinia good bank ethiopia,Other
The app is not good need a few work,3,2024-06-11,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997538924217224}",NEGATIVE,0.9997538924217224,app good need work,Other
"The worst mob app i have ever seen. Slow, uncomfortable and stupid. It is better to learn from the best app (tele birr). The released updates is even worst.",1,2024-06-11,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997610449790955}",NEGATIVE,0.9997610449790955,bad mob app see slow uncomfortable stupid well learn good app tele birr release update bad,Performance
"Unreliable, expensive service. Most of the time, it is not working. Sometimes, it will take more than a day to complete transactions and charges more for this unworthy service. I will not recommend this bank app to anyone.",1,2024-06-10,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9994435906410217}",NEGATIVE,0.9994435906410217,unreliable expensive service time work day complete transaction charge unworthy service recommend bank app,Other
The worst app,1,2024-06-10,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997969269752502}",NEGATIVE,0.9997969269752502,bad app,Other
excellent service,5,2024-06-10,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9998576641082764}",POSITIVE,0.9998576641082764,excellent service,Other
You are beutiful,5,2024-06-09,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.8399403095245361}",NEGATIVE,0.8399403095245361,beutiful,Other
Good 👍,5,2024-06-07,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9998576641082764}",POSITIVE,0.9998576641082764,good,Other
The best app,5,2024-06-06,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9998469352722168}",POSITIVE,0.9998469352722168,good app,Other
አይሰራም አፑ ለምንድነው,1,2024-06-06,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.8337253928184509}",NEGATIVE,0.8337253928184509,,Other
Awful,1,2024-06-06,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997954964637756}",NEGATIVE,0.9997954964637756,awful,Other
Developer option to be off really,1,2024-06-06,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9903940558433533}",NEGATIVE,0.9903940558433533,developer option,Other
Good app boa,5,2024-06-06,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9998428821563721}",POSITIVE,0.9998428821563721,good app boa,Other
I'm disappointed with the recent changes to this app. Disabling developer options for functionality seems unnecessary. The previous version offered a more user-friendly experience.,1,2024-06-06,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997298121452332}",NEGATIVE,0.9997298121452332,m disappointed recent change app disable developer option functionality unnecessary previous version offer userfriendly experience,Other
"Worest app, it cannot be downloaded",2,2024-06-05,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9979676604270935}",NEGATIVE,0.9979676604270935,wor app download,Other
😭😭😭😭😭😭😭,1,2024-06-05,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.6970566511154175}",NEGATIVE,0.6970566511154175,,Other
slow only some times the wey it is veary nice app,5,2024-06-04,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9498576521873474}",POSITIVE,0.9498576521873474,slow time wey veary nice app,Performance
ok yes,5,2024-06-04,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9997628331184387}",POSITIVE,0.9997628331184387,ok yes,Other
The worst mobile banking app,1,2024-06-04,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997923970222473}",NEGATIVE,0.9997923970222473,bad mobile banking app,Other
It's nice apps,1,2024-06-04,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.999875545501709}",POSITIVE,0.999875545501709,nice app,Other
Wow! what a disgrace for BOA. The app barely works. Too slow and always returns error.,1,2024-06-03,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997871518135071}",NEGATIVE,0.9997871518135071,wow disgrace boa app barely work slow return error,Performance
Excited by your service,5,2024-06-02,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9997963309288025}",POSITIVE,0.9997963309288025,excited service,Other
Kerfafa new,1,2024-06-01,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.8148759007453918}",POSITIVE,0.8148759007453918,kerfafa new,Other
ABDU MUDESR,2,2024-06-01,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.7394685745239258}",POSITIVE,0.7394685745239258,abdu mudesr,Other
Ok,5,2024-05-31,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9997851252555847}",POSITIVE,0.9997851252555847,ok,Other
"The worst mobile banking app! It doesn't load (seems like with the perfect WiFi and data connection it still manages to have network issues), when you finally get into the app, it makes it so hard more than it should be to send money.",1,2024-05-31,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9996273517608643}",NEGATIVE,0.9996273517608643,bad mobile banking app not load like perfect wifi data connection manage network issue finally app make hard send money,Other
Excellent,5,2024-05-31,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9998434782028198}",POSITIVE,0.9998434782028198,excellent,Other
It is Good to save time 👌👌,3,2024-05-31,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9998168349266052}",POSITIVE,0.9998168349266052,good save time,Other
"I'm sorry but what kind of stupid developer thinks the app will be faster if we disable ""Developer mode""? I've never seen such degeneracy in my entire life, please get rid of this feature",1,2024-05-29,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9996848106384277}",NEGATIVE,0.9996848106384277,m sorry kind stupid developer think app fast disable developer mode ve see degeneracy entire life rid feature,Feature Request
What is the purpose or point of not allowing to take a screenshot of the recipe after transferring???,1,2024-05-29,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9991626739501953}",NEGATIVE,0.9991626739501953,purpose point allow screenshot recipe transfer,Other
Ayseram,1,2024-05-28,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.6560923457145691}",NEGATIVE,0.6560923457145691,ayseram,Other
Worst banking app ever,1,2024-05-28,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997898936271667}",NEGATIVE,0.9997898936271667,bad bank app,Other
not bad,1,2024-05-26,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9995881915092468}",POSITIVE,0.9995881915092468,bad,Other
I can't use the app unless I turn off developer mode?? What kind of stupid rule is that?? The worst experience for a banking app!!,1,2024-05-26,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9998013377189636}",NEGATIVE,0.9998013377189636,not use app turn developer mode kind stupid rule bad experience banking app,Other
best,5,2025-06-05,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997941851615906}",POSITIVE,0.9997941851615906,well,Other
nice application,4,2025-05-27,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998229146003723}",POSITIVE,0.9998229146003723,nice application,Other
best,5,2025-05-22,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997941851615906}",POSITIVE,0.9997941851615906,well,Other
bast smart bank sistem dashen amole dashen bamk,5,2025-05-17,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9796091914176941}",POSITIVE,0.9796091914176941,bast smart bank sistem dashen amole dashen bamk,Other
best app,5,2025-05-16,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999686598777771}",POSITIVE,0.999686598777771,good app,Other
ለአጠቃቀም እጅግ ቀላልና ድህንነቱ የተጠበቀ ነው።,5,2025-05-16,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9200406670570374}",NEGATIVE,0.9200406670570374,,Other
"Worst app possible, I don't think it gets worse than this. Least user friendly process to exchange your own money, far too many hurdles you have to get past to make a simple money transfer. Even after getting past all the hurdles you are restricted with a min and I believe a max amount of your own money you have access to, not to mention time restrictions; I wasn't able to access my money past midnight multiple times. You can't change tab to another app, having opened this without it crashing.",1,2025-05-15,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9994826316833496}",NEGATIVE,0.9994826316833496,bad app possible not think get bad user friendly process exchange money far hurdle past simple money transfer get past hurdle restrict min believe max money access mention time restriction not able access money past midnight multiple time not change tab app having open crash,"Login Issues, Performance"
I'm a Dashen Bank customer as I know its function and duty. Thanks.,5,2025-05-15,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9982101917266846}",POSITIVE,0.9982101917266846,m dashen bank customer know function duty thank,Other
i love it,4,2025-05-15,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998799562454224}",POSITIVE,0.9998799562454224,love,Other
Amole is the digital mobile application what i prefer.,5,2025-05-15,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9839358329772949}",POSITIVE,0.9839358329772949,amole digital mobile application prefer,Other
nice,4,2025-05-12,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998552799224854}",POSITIVE,0.9998552799224854,nice,Other
best mobile banking app👍,5,2025-05-10,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9994445443153381}",POSITIVE,0.9994445443153381,good mobile banking app,Other
